"workerid","language","enjoyment","gender","age","problems","comments","asses","fairprice","education"
122,"english",0,"Male",29,"none","","Confused","no",2
123,"English",0,"Male",27,"No","None, thank you!","Yes","0.25",2
124,"English",1,"Male",22,"no","","Yes","0.25",1
125,"English",1,"Male",46,"no","no","Yes","$0.35",4
126,"English",0,"Female",55,"No","None","Yes",".50",2
127,"English",0,"Male",54,"no","Thank you.","Yes",".50",3
128,"English",0,"Female",43,"no","","Yes","50",4
129,"english",1,"Female",56,"None","Thank you!","Yes",".25",2
130,"English",0,"Male",47,"no","none","Yes","0.25",2
131,"english",1,"Male",43,"no","it was a little ""far out""  haha","Yes","0.25",2
132,"english",0,"Male",33,"none","none","Yes","yes",4
133,"English",1,"Male",23,"Nothing that I noticed","Thought it was fun and love surveys that aren&quotechart bubble hell","Yes","Definitely",1
134,"English",1,"Male",34,"","","Yes",".50",4
135,"English",0,"Male",24,"no","","Yes","1.00",3
136,"Chinese",0,"Female",50,"no","no","Yes","0.35",4
137,"English",0,"Female",33,"No","","Yes","Yes",2
138,"English",0,"Male",45,"No","","Yes",".25",3
139,"English",1,"Female",34,"No","","Yes",".20",3
140,"English",0,"Female",39,"no","","Confused",".25",2
141,"English",0,"Male",28,"No","","Yes","0.40",2
142,"english",0,"Male",48,"no","","Yes",".40",4
143,"English",0,"Other",54,"","","Confused","50",3
144,"english",0,"Female",25,"no","","Confused","",2
145,"English",1,"Female",43,"No.","","Yes",".25",3
146,"English",1,"Male",48,"no","I did not experience any technical issues. The instructions were clear.","Yes","0.25",3
147,"English",1,"Female",66,"no","fun study!","Yes","0.25",4
148,"English",1,"Male",32,"","","Yes","0.05",2
149,"english",0,"Male",31,"no","thanks","Yes",".25",2
150,"English",0,"Female",42,"no","","Yes","yes",2
151,"English",0,"Female",25,"","","Yes",".25",1
152,"english",0,"Female",36,"no","","Yes",".25",3
153,"English",0,"Male",40,"It didn show an exact number on the bar, I meant to do 19 to 21 on each one",NA,"Yes","50 cents",3
154,"english",1,"Female",55,"0",NA,"Yes","yes",2
155,"English",0,"Male",25,"There we no real way to tell if the next blins were going to be made sleepy or not.",NA,"Confused","0.25",3
156,"English",0,"Female",58,"no",NA,"Yes",".75",3
157,"English",1,"Male",27,"",NA,"Yes",".25",2
158,"english",0,"Female",38,"none",NA,"Yes","low paying",3
159,"English",1,"Male",32,"no",NA,"Yes","0.3",3
