"workerid","rt","interval","trialNum","person","action","n_times"
0,6785,"2 months",10,"ralph","goes to the ballet",1
0,9183,"2 months",11,"josh","watches space launches",1
0,9183,"2 months",11,"amy","watches space launches",0
0,9183,"2 months",11,"ben","watches space launches",0
0,9183,"2 months",11,"eric","watches space launches",0
0,9183,"2 months",11,"sam","watches space launches",0
0,9183,"2 months",11,"diane","watches space launches",0
0,9183,"2 months",11,"beth","watches space launches",0
0,9183,"2 months",11,"ralph","watches space launches",0
0,8532,"year",12,"josh","listens to live music",12
0,8532,"year",12,"amy","listens to live music",3
0,8532,"year",12,"ben","listens to live music",1
0,8532,"year",12,"eric","listens to live music",0
0,8532,"year",12,"sam","listens to live music",0
0,8532,"year",12,"diane","listens to live music",4
0,8532,"year",12,"beth","listens to live music",0
0,8532,"year",12,"ralph","listens to live music",0
0,7718,"month",13,"josh","wears a suit",1
0,7718,"month",13,"amy","wears a suit",0
0,7718,"month",13,"ben","wears a suit",2
0,7718,"month",13,"eric","wears a suit",0
0,7718,"month",13,"sam","wears a suit",0
0,7718,"month",13,"diane","wears a suit",0
0,7718,"month",13,"beth","wears a suit",0
0,7718,"month",13,"ralph","wears a suit",0
0,8296,"week",14,"josh","runs",1
0,8296,"week",14,"amy","runs",0
0,8296,"week",14,"ben","runs",0
0,8296,"week",14,"eric","runs",0
0,8296,"week",14,"sam","runs",1
0,8296,"week",14,"diane","runs",0
0,8296,"week",14,"beth","runs",0
0,8296,"week",14,"ralph","runs",0
0,9019,"week",15,"josh","drinks coffee",6
0,9019,"week",15,"amy","drinks coffee",2
0,9019,"week",15,"ben","drinks coffee",0
0,9019,"week",15,"eric","drinks coffee",0
0,9019,"week",15,"sam","drinks coffee",0
0,9019,"week",15,"diane","drinks coffee",0
0,9019,"week",15,"beth","drinks coffee",0
0,9019,"week",15,"ralph","drinks coffee",0
1,22492,"year",1,"Dax","writes novels",0
1,22492,"year",1,"JC","writes novels",0
1,22492,"year",1,"Erin","writes novels",0
1,22492,"year",1,"Matt","writes novels",0
1,22492,"year",1,"Oliver","writes novels",0
1,22492,"year",1,"Cyan","writes novels",0
1,22492,"year",1,"Ryen","writes novels",0
1,22492,"year",1,"Cudolis","writes novels",0
1,13604,"month",2,"Dax","plays tennis",0
1,13604,"month",2,"JC","plays tennis",2
1,13604,"month",2,"Erin","plays tennis",2
1,13604,"month",2,"Matt","plays tennis",1
1,13604,"month",2,"Oliver","plays tennis",0
1,13604,"month",2,"Cyan","plays tennis",0
1,13604,"month",2,"Ryen","plays tennis",0
1,13604,"month",2,"Cudolis","plays tennis",2
1,20956,"2 weeks",3,"Dax","goes to the movies",0
1,20956,"2 weeks",3,"JC","goes to the movies",2
1,20956,"2 weeks",3,"Erin","goes to the movies",3
1,20956,"2 weeks",3,"Matt","goes to the movies",0
1,20956,"2 weeks",3,"Oliver","goes to the movies",1
1,20956,"2 weeks",3,"Cyan","goes to the movies",2
1,20956,"2 weeks",3,"Ryen","goes to the movies",2
1,20956,"2 weeks",3,"Cudolis","goes to the movies",1
1,21125,"year",4,"Dax","watches professional football",30
1,21125,"year",4,"JC","watches professional football",15
1,21125,"year",4,"Erin","watches professional football",0
1,21125,"year",4,"Matt","watches professional football",0
1,21125,"year",4,"Oliver","watches professional football",2
1,21125,"year",4,"Cyan","watches professional football",20
1,21125,"year",4,"Ryen","watches professional football",30
1,21125,"year",4,"Cudolis","watches professional football",20
1,13996,"month",5,"Dax","runs",2
1,13996,"month",5,"JC","runs",3
1,13996,"month",5,"Erin","runs",10
1,13996,"month",5,"Matt","runs",15
1,13996,"month",5,"Oliver","runs",12
1,13996,"month",5,"Cyan","runs",1
1,13996,"month",5,"Ryen","runs",0
1,13996,"month",5,"Cudolis","runs",0
1,15239,"month",6,"Dax","listens to live music",0
1,15239,"month",6,"JC","listens to live music",0
1,15239,"month",6,"Erin","listens to live music",0
1,15239,"month",6,"Matt","listens to live music",0
1,15239,"month",6,"Oliver","listens to live music",0
1,15239,"month",6,"Cyan","listens to live music",2
1,15239,"month",6,"Ryen","listens to live music",1
1,15239,"month",6,"Cudolis","listens to live music",0
1,11445,"5 years",7,"Dax","goes to the ballet",0
1,11445,"5 years",7,"JC","goes to the ballet",0
1,11445,"5 years",7,"Erin","goes to the ballet",3
1,11445,"5 years",7,"Matt","goes to the ballet",0
1,11445,"5 years",7,"Oliver","goes to the ballet",0
1,11445,"5 years",7,"Cyan","goes to the ballet",0
1,11445,"5 years",7,"Ryen","goes to the ballet",0
1,11445,"5 years",7,"Cudolis","goes to the ballet",0
1,14555,"year",8,"Dax","climbs mountains",1
1,14555,"year",8,"JC","climbs mountains",1
1,14555,"year",8,"Erin","climbs mountains",3
1,14555,"year",8,"Matt","climbs mountains",0
1,14555,"year",8,"Oliver","climbs mountains",0
1,14555,"year",8,"Cyan","climbs mountains",0
1,14555,"year",8,"Ryen","climbs mountains",0
1,14555,"year",8,"Cudolis","climbs mountains",0
1,12979,"week",9,"Dax","drinks coffee",10
1,12979,"week",9,"JC","drinks coffee",15
1,12979,"week",9,"Erin","drinks coffee",10
1,12979,"week",9,"Matt","drinks coffee",5
1,12979,"week",9,"Oliver","drinks coffee",5
1,12979,"week",9,"Cyan","drinks coffee",10
1,12979,"week",9,"Ryen","drinks coffee",10
1,12979,"week",9,"Cudolis","drinks coffee",10
1,12506,"year",10,"Dax","writes poems",0
1,12506,"year",10,"JC","writes poems",0
1,12506,"year",10,"Erin","writes poems",0
1,12506,"year",10,"Matt","writes poems",0
1,12506,"year",10,"Oliver","writes poems",2
1,12506,"year",10,"Cyan","writes poems",0
1,12506,"year",10,"Ryen","writes poems",0
1,12506,"year",10,"Cudolis","writes poems",2
1,12940,"week",11,"Dax","wears a bra",0
1,12940,"week",11,"JC","wears a bra",0
1,12940,"week",11,"Erin","wears a bra",7
1,12940,"week",11,"Matt","wears a bra",0
1,12940,"week",11,"Oliver","wears a bra",0
1,12940,"week",11,"Cyan","wears a bra",0
1,12940,"week",11,"Ryen","wears a bra",0
1,12940,"week",11,"Cudolis","wears a bra",7
1,9120,"week",12,"Dax","eats caviar",0
1,9120,"week",12,"JC","eats caviar",0
1,9120,"week",12,"Erin","eats caviar",0
1,9120,"week",12,"Matt","eats caviar",0
1,9120,"week",12,"Oliver","eats caviar",0
1,9120,"week",12,"Cyan","eats caviar",0
1,9120,"week",12,"Ryen","eats caviar",0
1,9120,"week",12,"Cudolis","eats caviar",0
1,14690,"2 weeks",13,"Dax","eats peanut butter",1
1,14690,"2 weeks",13,"JC","eats peanut butter",0
1,14690,"2 weeks",13,"Erin","eats peanut butter",0
1,14690,"2 weeks",13,"Matt","eats peanut butter",1
1,14690,"2 weeks",13,"Oliver","eats peanut butter",0
1,14690,"2 weeks",13,"Cyan","eats peanut butter",0
1,14690,"2 weeks",13,"Ryen","eats peanut butter",0
1,14690,"2 weeks",13,"Cudolis","eats peanut butter",3
1,10509,"5 years",14,"Dax","plays the banjo",0
1,10509,"5 years",14,"JC","plays the banjo",0
1,10509,"5 years",14,"Erin","plays the banjo",0
1,10509,"5 years",14,"Matt","plays the banjo",0
1,10509,"5 years",14,"Oliver","plays the banjo",0
1,10509,"5 years",14,"Cyan","plays the banjo",0
1,10509,"5 years",14,"Ryen","plays the banjo",0
1,10509,"5 years",14,"Cudolis","plays the banjo",0
1,10614,"2 years",15,"Dax","sell things on eBay",3
1,10614,"2 years",15,"JC","sell things on eBay",0
1,10614,"2 years",15,"Erin","sell things on eBay",0
1,10614,"2 years",15,"Matt","sell things on eBay",0
1,10614,"2 years",15,"Oliver","sell things on eBay",0
1,10614,"2 years",15,"Cyan","sell things on eBay",2
1,10614,"2 years",15,"Ryen","sell things on eBay",0
1,10614,"2 years",15,"Cudolis","sell things on eBay",0
2,98926,"week",1,"Erik","eats peanut butter",2
2,98926,"week",1,"Aimee","eats peanut butter",3
2,98926,"week",1,"Mason","eats peanut butter",2
2,98926,"week",1,"Greg","eats peanut butter",1
2,98926,"week",1,"Erika","eats peanut butter",3
2,98926,"week",1,"Art","eats peanut butter",4
2,98926,"week",1,"Dom","eats peanut butter",3
2,98926,"week",1,"Anthony","eats peanut butter",2
2,24552,"year",2,"Erik","goes to the ballet",0
2,24552,"year",2,"Aimee","goes to the ballet",0
2,24552,"year",2,"Mason","goes to the ballet",0
2,24552,"year",2,"Greg","goes to the ballet",0
2,24552,"year",2,"Erika","goes to the ballet",0
2,24552,"year",2,"Art","goes to the ballet",0
2,24552,"year",2,"Dom","goes to the ballet",0
2,24552,"year",2,"Anthony","goes to the ballet",0
2,24552,"year",2,"hypothetical","goes to the ballet",1
2,18646,"year",3,"Erik","goes to the movies",1
2,18646,"year",3,"Aimee","goes to the movies",3
2,18646,"year",3,"Mason","goes to the movies",5
2,18646,"year",3,"Greg","goes to the movies",5
2,18646,"year",3,"Erika","goes to the movies",3
2,18646,"year",3,"Art","goes to the movies",2
2,18646,"year",3,"Dom","goes to the movies",7
2,18646,"year",3,"Anthony","goes to the movies",3
2,12360,"year",4,"Erik","writes poems",0
2,12360,"year",4,"Aimee","writes poems",10
2,12360,"year",4,"Mason","writes poems",1
2,12360,"year",4,"Greg","writes poems",0
2,12360,"year",4,"Erika","writes poems",0
2,12360,"year",4,"Art","writes poems",0
2,12360,"year",4,"Dom","writes poems",0
2,12360,"year",4,"Anthony","writes poems",0
2,10971,"year",5,"Erik","eats caviar",1
2,10971,"year",5,"Aimee","eats caviar",1
2,10971,"year",5,"Mason","eats caviar",0
2,10971,"year",5,"Greg","eats caviar",0
2,10971,"year",5,"Erika","eats caviar",0
2,10971,"year",5,"Art","eats caviar",0
2,10971,"year",5,"Dom","eats caviar",0
2,10971,"year",5,"Anthony","eats caviar",0
2,13132,"week",6,"Erik","drinks beer",5
2,13132,"week",6,"Aimee","drinks beer",4
2,13132,"week",6,"Mason","drinks beer",0
2,13132,"week",6,"Greg","drinks beer",2
2,13132,"week",6,"Erika","drinks beer",2
2,13132,"week",6,"Art","drinks beer",5
2,13132,"week",6,"Dom","drinks beer",0
2,13132,"week",6,"Anthony","drinks beer",0
2,9504,"week",7,"Erik","wears socks",7
2,9504,"week",7,"Aimee","wears socks",7
2,9504,"week",7,"Mason","wears socks",7
2,9504,"week",7,"Greg","wears socks",7
2,9504,"week",7,"Erika","wears socks",7
2,9504,"week",7,"Art","wears socks",7
2,9504,"week",7,"Dom","wears socks",7
2,9504,"week",7,"Anthony","wears socks",7
2,17818,"week",8,"Erik","smokes cigarettes",0
2,17818,"week",8,"Aimee","smokes cigarettes",0
2,17818,"week",8,"Mason","smokes cigarettes",0
2,17818,"week",8,"Greg","smokes cigarettes",0
2,17818,"week",8,"Erika","smokes cigarettes",0
2,17818,"week",8,"Art","smokes cigarettes",0
2,17818,"week",8,"Dom","smokes cigarettes",0
2,17818,"week",8,"Anthony","smokes cigarettes",0
2,17818,"week",8,"hypothetical","smokes cigarettes",20
2,13911,"week",9,"Erik","wears a watch",0
2,13911,"week",9,"Aimee","wears a watch",1
2,13911,"week",9,"Mason","wears a watch",4
2,13911,"week",9,"Greg","wears a watch",7
2,13911,"week",9,"Erika","wears a watch",2
2,13911,"week",9,"Art","wears a watch",0
2,13911,"week",9,"Dom","wears a watch",0
2,13911,"week",9,"Anthony","wears a watch",0
2,11140,"week",10,"Erik","wears a bra",7
2,11140,"week",10,"Aimee","wears a bra",7
2,11140,"week",10,"Mason","wears a bra",0
2,11140,"week",10,"Greg","wears a bra",0
2,11140,"week",10,"Erika","wears a bra",7
2,11140,"week",10,"Art","wears a bra",0
2,11140,"week",10,"Dom","wears a bra",0
2,11140,"week",10,"Anthony","wears a bra",0
2,14270,"week",11,"Erik","listens to live music",3
2,14270,"week",11,"Aimee","listens to live music",5
2,14270,"week",11,"Mason","listens to live music",0
2,14270,"week",11,"Greg","listens to live music",1
2,14270,"week",11,"Erika","listens to live music",1
2,14270,"week",11,"Art","listens to live music",1
2,14270,"week",11,"Dom","listens to live music",5
2,14270,"week",11,"Anthony","listens to live music",0
2,13015,"year",12,"Erik","volunteers for soup kitchens",0
2,13015,"year",12,"Aimee","volunteers for soup kitchens",0
2,13015,"year",12,"Mason","volunteers for soup kitchens",0
2,13015,"year",12,"Greg","volunteers for soup kitchens",0
2,13015,"year",12,"Erika","volunteers for soup kitchens",0
2,13015,"year",12,"Art","volunteers for soup kitchens",0
2,13015,"year",12,"Dom","volunteers for soup kitchens",0
2,13015,"year",12,"Anthony","volunteers for soup kitchens",0
2,10830,"week",13,"Erik","wears slacks",7
2,10830,"week",13,"Aimee","wears slacks",5
2,10830,"week",13,"Mason","wears slacks",7
2,10830,"week",13,"Greg","wears slacks",7
2,10830,"week",13,"Erika","wears slacks",5
2,10830,"week",13,"Art","wears slacks",7
2,10830,"week",13,"Dom","wears slacks",7
2,10830,"week",13,"Anthony","wears slacks",7
2,17200,"year",14,"Erik","climbs mountains",1
2,17200,"year",14,"Aimee","climbs mountains",10
2,17200,"year",14,"Mason","climbs mountains",2
2,17200,"year",14,"Greg","climbs mountains",2
2,17200,"year",14,"Erika","climbs mountains",0
2,17200,"year",14,"Art","climbs mountains",5
2,17200,"year",14,"Dom","climbs mountains",4
2,17200,"year",14,"Anthony","climbs mountains",2
2,19079,"year",15,"Erik","sell things on eBay",0
2,19079,"year",15,"Aimee","sell things on eBay",0
2,19079,"year",15,"Mason","sell things on eBay",0
2,19079,"year",15,"Greg","sell things on eBay",0
2,19079,"year",15,"Erika","sell things on eBay",0
2,19079,"year",15,"Art","sell things on eBay",0
2,19079,"year",15,"Dom","sell things on eBay",0
2,19079,"year",15,"Anthony","sell things on eBay",0
2,19079,"year",15,"hypothetical","sell things on eBay",2
3,75178,"week",1,"Dave","plays tennis",2
3,75178,"month",1,"Alice","plays tennis",1
3,75178,"5 years",1,"James","plays tennis",1
3,75178,"5 years",1,"Eric","plays tennis",1
3,75178,"month",1,"Susan","plays tennis",2
3,75178,"2 weeks",1,"Mike","plays tennis",2
3,75178,"6 months",1,"Suzy","plays tennis",1
3,75178,"6 months",1,"Eddy","plays tennis",1
3,49172,"5 years",2,"Dave","volunteers for soup kitchens",0
3,49172,"5 years",2,"Alice","volunteers for soup kitchens",0
3,49172,"year",2,"James","volunteers for soup kitchens",1
3,49172,"5 years",2,"Eric","volunteers for soup kitchens",0
3,49172,"5 years",2,"Susan","volunteers for soup kitchens",0
3,49172,"5 years",2,"Mike","volunteers for soup kitchens",0
3,49172,"6 months",2,"Suzy","volunteers for soup kitchens",1
3,49172,"5 years",2,"Eddy","volunteers for soup kitchens",0
3,57179,"week",3,"Dave","listens to Pandora",10
3,57179,"week",3,"Alice","listens to Pandora",3
3,57179,"week",3,"James","listens to Pandora",3
3,57179,"month",3,"Eric","listens to Pandora",5
3,57179,"5 years",3,"Susan","listens to Pandora",0
3,57179,"week",3,"Mike","listens to Pandora",3
3,57179,"week",3,"Suzy","listens to Pandora",10
3,57179,"week",3,"Eddy","listens to Pandora",10
3,39095,"week",4,"Dave","wears socks",7
3,39095,"week",4,"Alice","wears socks",2
3,39095,"week",4,"James","wears socks",7
3,39095,"week",4,"Eric","wears socks",7
3,39095,"week",4,"Susan","wears socks",1
3,39095,"week",4,"Mike","wears socks",7
3,39095,"week",4,"Suzy","wears socks",3
3,39095,"week",4,"Eddy","wears socks",6
3,41303,"5 years",5,"Dave","smokes cigarettes",0
3,41303,"5 years",5,"Alice","smokes cigarettes",0
3,41303,"5 years",5,"James","smokes cigarettes",0
3,41303,"5 years",5,"Eric","smokes cigarettes",0
3,41303,"5 years",5,"Susan","smokes cigarettes",0
3,41303,"5 years",5,"Mike","smokes cigarettes",0
3,41303,"week",5,"Suzy","smokes cigarettes",50
3,41303,"5 years",5,"Eddy","smokes cigarettes",0
3,38683,"6 months",6,"Dave","listens to live music",1
3,38683,"6 months",6,"Alice","listens to live music",1
3,38683,"2 years",6,"James","listens to live music",1
3,38683,"5 years",6,"Eric","listens to live music",0
3,38683,"5 years",6,"Susan","listens to live music",1
3,38683,"year",6,"Mike","listens to live music",1
3,38683,"month",6,"Suzy","listens to live music",1
3,38683,"5 years",6,"Eddy","listens to live music",0
3,47951,"month",7,"Dave","wears a suit",2
3,47951,"5 years",7,"Alice","wears a suit",0
3,47951,"5 years",7,"James","wears a suit",1
3,47951,"5 years",7,"Eric","wears a suit",1
3,47951,"5 years",7,"Susan","wears a suit",0
3,47951,"year",7,"Mike","wears a suit",1
3,47951,"5 years",7,"Suzy","wears a suit",0
3,47951,"6 months",7,"Eddy","wears a suit",1
3,23528,"5 years",8,"Dave","eats caviar",0
3,23528,"5 years",8,"Alice","eats caviar",0
3,23528,"5 years",8,"James","eats caviar",0
3,23528,"5 years",8,"Eric","eats caviar",1
3,23528,"5 years",8,"Susan","eats caviar",0
3,23528,"5 years",8,"Mike","eats caviar",0
3,23528,"5 years",8,"Suzy","eats caviar",0
3,23528,"5 years",8,"Eddy","eats caviar",0
3,44626,"month",9,"Dave","goes to the movies",2
3,44626,"month",9,"Alice","goes to the movies",3
3,44626,"month",9,"James","goes to the movies",1
3,44626,"6 months",9,"Eric","goes to the movies",2
3,44626,"year",9,"Susan","goes to the movies",1
3,44626,"2 months",9,"Mike","goes to the movies",2
3,44626,"5 years",9,"Suzy","goes to the movies",2
3,44626,"week",9,"Eddy","goes to the movies",1
3,47386,"week",10,"Dave","hikes",1
3,47386,"6 months",10,"Alice","hikes",1
3,47386,"year",10,"James","hikes",1
3,47386,"2 years",10,"Eric","hikes",1
3,47386,"year",10,"Susan","hikes",1
3,47386,"2 years",10,"Mike","hikes",1
3,47386,"month",10,"Suzy","hikes",2
3,47386,"5 years",10,"Eddy","hikes",2
3,51644,"month",11,"Dave","sell things on eBay",2
3,51644,"6 months",11,"Alice","sell things on eBay",1
3,51644,"week",11,"James","sell things on eBay",1
3,51644,"2 weeks",11,"Eric","sell things on eBay",1
3,51644,"2 weeks",11,"Susan","sell things on eBay",1
3,51644,"6 months",11,"Mike","sell things on eBay",3
3,51644,"month",11,"Suzy","sell things on eBay",1
3,51644,"month",11,"Eddy","sell things on eBay",3
3,53073,"week",12,"Dave","eats peanut butter",3
3,53073,"week",12,"Alice","eats peanut butter",5
3,53073,"month",12,"James","eats peanut butter",1
3,53073,"5 years",12,"Eric","eats peanut butter",0
3,53073,"month",12,"Susan","eats peanut butter",3
3,53073,"week",12,"Mike","eats peanut butter",6
3,53073,"5 years",12,"Suzy","eats peanut butter",0
3,53073,"5 years",12,"Eddy","eats peanut butter",0
3,62697,"week",13,"Dave","runs",1
3,62697,"week",13,"Alice","runs",2
3,62697,"month",13,"James","runs",5
3,62697,"month",13,"Eric","runs",10
3,62697,"week",13,"Susan","runs",1
3,62697,"week",13,"Mike","runs",1
3,62697,"month",13,"Suzy","runs",3
3,62697,"week",13,"Eddy","runs",4
3,29698,"5 years",14,"Dave","drinks beer",0
3,29698,"5 years",14,"Alice","drinks beer",0
3,29698,"week",14,"James","drinks beer",3
3,29698,"5 years",14,"Eric","drinks beer",0
3,29698,"5 years",14,"Susan","drinks beer",0
3,29698,"5 years",14,"Mike","drinks beer",0
3,29698,"5 years",14,"Suzy","drinks beer",0
3,29698,"month",14,"Eddy","drinks beer",1
3,54901,"week",15,"Dave","drinks coffee",7
3,54901,"week",15,"Alice","drinks coffee",7
3,54901,"week",15,"James","drinks coffee",1
3,54901,"5 years",15,"Eric","drinks coffee",0
3,54901,"5 years",15,"Susan","drinks coffee",0
3,54901,"week",15,"Mike","drinks coffee",20
3,54901,"5 years",15,"Suzy","drinks coffee",0
3,54901,"week",15,"Eddy","drinks coffee",7
4,94838,"5 years",1,"Janice","smokes cigarettes",0
4,94838,"year",1,"Candice","smokes cigarettes",100
4,94838,"5 years",1,"Al","smokes cigarettes",0
4,94838,"year",1,"Chris","smokes cigarettes",250
4,94838,"5 years",1,"Thomas","smokes cigarettes",0
4,94838,"5 years",1,"Fred","smokes cigarettes",0
4,94838,"5 years",1,"Alice","smokes cigarettes",0
4,94838,"2 years",1,"Amanda","smokes cigarettes",200
4,18629,"week",2,"Janice","wears socks",7
4,18629,"week",2,"Candice","wears socks",7
4,18629,"week",2,"Al","wears socks",7
4,18629,"week",2,"Chris","wears socks",7
4,18629,"week",2,"Thomas","wears socks",7
4,18629,"week",2,"Fred","wears socks",7
4,18629,"week",2,"Alice","wears socks",7
4,18629,"week",2,"Amanda","wears socks",7
4,39970,"week",3,"Janice","listens to Pandora",3
4,39970,"month",3,"Candice","listens to Pandora",5
4,39970,"5 years",3,"Al","listens to Pandora",0
4,39970,"week",3,"Chris","listens to Pandora",5
4,39970,"week",3,"Thomas","listens to Pandora",5
4,39970,"5 years",3,"Fred","listens to Pandora",0
4,39970,"5 years",3,"Alice","listens to Pandora",0
4,39970,"week",3,"Amanda","listens to Pandora",10
4,28032,"year",4,"Janice","listens to live music",2
4,28032,"year",4,"Candice","listens to live music",1
4,28032,"year",4,"Al","listens to live music",2
4,28032,"year",4,"Chris","listens to live music",4
4,28032,"year",4,"Thomas","listens to live music",1
4,28032,"year",4,"Fred","listens to live music",1
4,28032,"year",4,"Alice","listens to live music",1
4,28032,"year",4,"Amanda","listens to live music",2
4,18734,"5 years",5,"Janice","volunteers for political campaigns",0
4,18734,"5 years",5,"Candice","volunteers for political campaigns",0
4,18734,"5 years",5,"Al","volunteers for political campaigns",0
4,18734,"5 years",5,"Chris","volunteers for political campaigns",0
4,18734,"5 years",5,"Thomas","volunteers for political campaigns",0
4,18734,"5 years",5,"Fred","volunteers for political campaigns",0
4,18734,"5 years",5,"Alice","volunteers for political campaigns",0
4,18734,"5 years",5,"Amanda","volunteers for political campaigns",0
4,15073,"5 years",6,"Janice","writes novels",0
4,15073,"5 years",6,"Candice","writes novels",0
4,15073,"5 years",6,"Al","writes novels",0
4,15073,"5 years",6,"Chris","writes novels",0
4,15073,"5 years",6,"Thomas","writes novels",0
4,15073,"5 years",6,"Fred","writes novels",0
4,15073,"5 years",6,"Alice","writes novels",0
4,15073,"5 years",6,"Amanda","writes novels",0
4,15205,"5 years",7,"Janice","writes poems",1
4,15205,"5 years",7,"Candice","writes poems",0
4,15205,"5 years",7,"Al","writes poems",2
4,15205,"5 years",7,"Chris","writes poems",0
4,15205,"5 years",7,"Thomas","writes poems",0
4,15205,"5 years",7,"Fred","writes poems",0
4,15205,"5 years",7,"Alice","writes poems",0
4,15205,"5 years",7,"Amanda","writes poems",0
4,17957,"week",8,"Janice","drinks coffee",3
4,17957,"week",8,"Candice","drinks coffee",7
4,17957,"week",8,"Al","drinks coffee",7
4,17957,"week",8,"Chris","drinks coffee",7
4,17957,"week",8,"Thomas","drinks coffee",7
4,17957,"week",8,"Fred","drinks coffee",7
4,17957,"week",8,"Alice","drinks coffee",7
4,17957,"week",8,"Amanda","drinks coffee",7
4,12648,"5 years",9,"Janice","watches space launches",0
4,12648,"5 years",9,"Candice","watches space launches",0
4,12648,"5 years",9,"Al","watches space launches",0
4,12648,"5 years",9,"Chris","watches space launches",0
4,12648,"5 years",9,"Thomas","watches space launches",0
4,12648,"5 years",9,"Fred","watches space launches",0
4,12648,"5 years",9,"Alice","watches space launches",0
4,12648,"5 years",9,"Amanda","watches space launches",0
4,17154,"5 years",10,"Janice","climbs mountains",0
4,17154,"5 years",10,"Candice","climbs mountains",0
4,17154,"5 years",10,"Al","climbs mountains",0
4,17154,"2 years",10,"Chris","climbs mountains",1
4,17154,"5 years",10,"Thomas","climbs mountains",0
4,17154,"5 years",10,"Fred","climbs mountains",0
4,17154,"5 years",10,"Alice","climbs mountains",0
4,17154,"5 years",10,"Amanda","climbs mountains",0
4,21517,"6 months",11,"Janice","plays the banjo",1
4,21517,"5 years",11,"Candice","plays the banjo",0
4,21517,"5 years",11,"Al","plays the banjo",0
4,21517,"5 years",11,"Chris","plays the banjo",0
4,21517,"5 years",11,"Thomas","plays the banjo",0
4,21517,"5 years",11,"Fred","plays the banjo",0
4,21517,"5 years",11,"Alice","plays the banjo",0
4,21517,"5 years",11,"Amanda","plays the banjo",0
4,16445,"5 years",12,"Janice","plays tennis",0
