"workerid","trial_type","Property","prevalence","Category"
16,"priors","dont attack swimmers",100,"Cardinals"
16,"priors","dont attack swimmers",95,"Panthers"
16,"priors","dont attack swimmers",90,"Whales"
16,"priors","dont attack swimmers",90,"Dolphins"
16,"priors","dont attack swimmers",100,"Orioles"
16,"priors","dont attack swimmers",90,"Flies"
17,"priors","dont attack swimmers",100,"Peacocks"
17,"priors","dont attack swimmers",100,"Ticks"
17,"priors","dont attack swimmers",90,"Sharks"
17,"priors","dont attack swimmers",100,"Kangaroos"
17,"priors","dont attack swimmers",100,"Robins"
17,"priors","dont attack swimmers",50,"Mosquitos"
17,"priors","dont attack swimmers",100,"Scabies"
17,"priors","dont attack swimmers",100,"Lice"
17,"priors","dont attack swimmers",100,"Mockingbird"
17,"priors","dont attack swimmers",100,"Koala"
17,"priors","dont attack swimmers",90,"Dolphin"
18,"priors","dont attack swimmers",100,"Kangaroos"
18,"priors","dont attack swimmers",100,"Ticks"
18,"priors","dont attack swimmers",100,"Cardinals"
18,"priors","dont attack swimmers",100,"Peacocks"
18,"priors","dont attack swimmers",95,"Sharks"
18,"priors","dont attack swimmers",100,"Tigers"
18,"priors","dont attack swimmers",90,"Snakes"
18,"priors","dont attack swimmers",100,"Mice"
18,"priors","dont attack swimmers",100,"Monkeys"
18,"priors","dont attack swimmers",100,"Gophers"
18,"priors","dont attack swimmers",100,"Pandas"
19,"priors","dont attack swimmers",90,"Ducks"
19,"priors","dont attack swimmers",100,"Lions"
19,"priors","dont attack swimmers",100,"Leopards"
19,"priors","dont attack swimmers",100,"Ticks"
19,"priors","dont attack swimmers",5,"Sharks"
19,"priors","dont attack swimmers",100,"Robins"
19,"priors","dont attack swimmers",100,"Dogs"
19,"priors","dont attack swimmers",100,"Cats"
19,"priors","dont attack swimmers",100,"Elephants"
19,"priors","dont attack swimmers",100,"Monkeys"
19,"priors","dont attack swimmers",100,"Camels"
20,"priors","dont attack swimmers",80,"Sharks"
20,"priors","dont attack swimmers",95,"Lions"
20,"priors","dont attack swimmers",90,"Ducks"
20,"priors","dont attack swimmers",100,"Ticks"
20,"priors","dont attack swimmers",95,"Leopards"
20,"priors","dont attack swimmers",100,"Cardinals"
20,"priors","dont attack swimmers",90,"Tigers"
20,"priors","dont attack swimmers",100,"Whales"
20,"priors","dont attack swimmers",100,"Robin"
20,"priors","dont attack swimmers",95,"Puma"
20,"priors","dont attack swimmers",95,"Jaguar"
21,"priors","dont attack swimmers",99.99,"Sharks"
21,"priors","dont attack swimmers",100,"Cardinals"
21,"priors","dont attack swimmers",100,"Mosquitos"
21,"priors","dont attack swimmers",100,"Swans"
21,"priors","dont attack swimmers",100,"Peacocks"
21,"priors","dont attack swimmers",100,"Ticks"
21,"priors","dont attack swimmers",100,"raccoons"
21,"priors","dont attack swimmers",100,"cats"
21,"priors","dont attack swimmers",100,"pigs"
21,"priors","dont attack swimmers",100,"bats"
21,"priors","dont attack swimmers",99.99,"octopuses"
22,"priors","dont attack swimmers",100,"Ticks"
22,"priors","dont attack swimmers",90,"Swans"
22,"priors","dont attack swimmers",90,"Tigers"
22,"priors","dont attack swimmers",100,"Robins"
22,"priors","dont attack swimmers",95,"Sharks"
22,"priors","dont attack swimmers",100,"Lions"
22,"priors","dont attack swimmers",100,"Bears"
22,"priors","dont attack swimmers",100,"Wolverines"
22,"priors","dont attack swimmers",100,"Jackals"
22,"priors","dont attack swimmers",100,"Hyenas"
22,"priors","dont attack swimmers",100,"Elk"
24,"priors","dont attack swimmers",100,"Leopards"
24,"priors","dont attack swimmers",100,"Lions"
24,"priors","dont attack swimmers",100,"Ducks"
24,"priors","dont attack swimmers",100,"Cardinals"
24,"priors","dont attack swimmers",85,"Sharks"
24,"priors","dont attack swimmers",100,"Tigers"
24,"priors","dont attack swimmers",100,"Chimps"
24,"priors","dont attack swimmers",100,"Gorillas"
24,"priors","dont attack swimmers",100,"Gibbons"
24,"priors","dont attack swimmers",100,"Orangutans"
24,"priors","dont attack swimmers",100,"Monkeys"
25,"priors","dont attack swimmers",100,"Cardinals"
25,"priors","dont attack swimmers",100,"Robins"
25,"priors","dont attack swimmers",80,"Sharks"
25,"priors","dont attack swimmers",100,"Swans"
25,"priors","dont attack swimmers",100,"Tigers"
25,"priors","dont attack swimmers",100,"Lions"
25,"priors","dont attack swimmers",100,"Bears"
25,"priors","dont attack swimmers",100,"Cheetahs"
25,"priors","dont attack swimmers",95,"Whales"
25,"priors","dont attack swimmers",100,"Monkeys"
25,"priors","dont attack swimmers",100,"Eagles"
26,"priors","dont attack swimmers",50,"Sharks"
26,"priors","dont attack swimmers",100,"Tigers"
26,"priors","dont attack swimmers",100,"Lions"
26,"priors","dont attack swimmers",100,"Cardinals"
26,"priors","dont attack swimmers",100,"Kangaroos"
26,"priors","dont attack swimmers",100,"Mosquitos"
26,"priors","dont attack swimmers",100,"Horses"
26,"priors","dont attack swimmers",100,"Bees"
26,"priors","dont attack swimmers",100,"Snakes"
26,"priors","dont attack swimmers",25,"Crocodiles"
26,"priors","dont attack swimmers",100,"Leopards"
27,"priors","dont attack swimmers",50,"Sharks"
27,"priors","dont attack swimmers",100,"Cardinals"
27,"priors","dont attack swimmers",100,"Lions"
27,"priors","dont attack swimmers",100,"Kangaroos"
27,"priors","dont attack swimmers",100,"Mosquitos"
27,"priors","dont attack swimmers",100,"Swans"
27,"priors","dont attack swimmers",100,"DOGS"
27,"priors","dont attack swimmers",100,"CATS"
27,"priors","dont attack swimmers",100,"FISH"
27,"priors","dont attack swimmers",90,"SNAKES"
27,"priors","dont attack swimmers",100,"MOOSE"
28,"priors","dont attack swimmers",75,"Mosquitos"
28,"priors","dont attack swimmers",100,"Robins"
28,"priors","dont attack swimmers",0,"Sharks"
28,"priors","dont attack swimmers",100,"Swans"
28,"priors","dont attack swimmers",100,"Lions"
28,"priors","dont attack swimmers",100,"Ducks"
28,"priors","dont attack swimmers",100,"Dogs"
28,"priors","dont attack swimmers",100,"Cats"
28,"priors","dont attack swimmers",100,"Ladybugs"
28,"priors","dont attack swimmers",100,"Squirrels"
28,"priors","dont attack swimmers",100,"Owls"
29,"priors","dont attack swimmers",100,"Peacocks"
29,"priors","dont attack swimmers",0,"Sharks"
29,"priors","dont attack swimmers",100,"Robins"
29,"priors","dont attack swimmers",50,"Mosquitos"
29,"priors","dont attack swimmers",95,"Ducks"
29,"priors","dont attack swimmers",100,"Tigers"
29,"priors","dont attack swimmers",100,"cats"
29,"priors","dont attack swimmers",100,"dogs"
29,"priors","dont attack swimmers",100,"whales"
29,"priors","dont attack swimmers",85,"fish"
29,"priors","dont attack swimmers",0,"alligators"
30,"priors","dont attack swimmers",100,"Cardinals"
30,"priors","dont attack swimmers",100,"Mosquitos"
30,"priors","dont attack swimmers",50,"Sharks"
30,"priors","dont attack swimmers",100,"Robins"
30,"priors","dont attack swimmers",100,"Peacocks"
30,"priors","dont attack swimmers",100,"Kangaroos"
30,"priors","dont attack swimmers",95,"Snakes"
30,"priors","dont attack swimmers",100,"Monkeys"
30,"priors","dont attack swimmers",100,"Rabbits"
30,"priors","dont attack swimmers",95,"Goldfish"
30,"priors","dont attack swimmers",75,"Lions"
31,"priors","dont attack swimmers",95,"Sharks"
31,"priors","dont attack swimmers",100,"Mosquitos"
31,"priors","dont attack swimmers",100,"Kangaroos"
31,"priors","dont attack swimmers",100,"Robins"
31,"priors","dont attack swimmers",98,"Swans"
31,"priors","dont attack swimmers",100,"Peacocks"
31,"priors","dont attack swimmers",100,"Koalas"
31,"priors","dont attack swimmers",100,"Zebras"
31,"priors","dont attack swimmers",100,"Llamas"
31,"priors","dont attack swimmers",100,"Camels"
31,"priors","dont attack swimmers",99,"Dolphins"
32,"priors","dont attack swimmers",95,"Swans"
32,"priors","dont attack swimmers",100,"Tigers"
32,"priors","dont attack swimmers",100,"Cardinals"
32,"priors","dont attack swimmers",40,"Sharks"
32,"priors","dont attack swimmers",100,"Mosquitos"
32,"priors","dont attack swimmers",98,"Ducks"
32,"priors","dont attack swimmers",100,"Lions"
32,"priors","dont attack swimmers",100,"Bears"
32,"priors","dont attack swimmers",100,"Elephants"
32,"priors","dont attack swimmers",100,"Giraffes"
32,"priors","dont attack swimmers",100,"Camels"
33,"priors","dont attack swimmers",100,"Swans"
33,"priors","dont attack swimmers",97,"Sharks"
33,"priors","dont attack swimmers",100,"Leopards"
33,"priors","dont attack swimmers",100,"Ducks"
33,"priors","dont attack swimmers",100,"Peacocks"
33,"priors","dont attack swimmers",100,"Kangaroos"
33,"priors","dont attack swimmers",100,"Geese"
33,"priors","dont attack swimmers",100,"Wallabys"
33,"priors","dont attack swimmers",100,"Panthers"
33,"priors","dont attack swimmers",100,"Cheetahs"
33,"priors","dont attack swimmers",99,"Dolphins"
34,"priors","dont attack swimmers",100,"Ducks"
34,"priors","dont attack swimmers",100,"Tigers"
34,"priors","dont attack swimmers",70,"Swans"
34,"priors","dont attack swimmers",100,"Mosquitos"
34,"priors","dont attack swimmers",99,"Sharks"
34,"priors","dont attack swimmers",100,"Lions"
34,"priors","dont attack swimmers",100,"Dogs"
34,"priors","dont attack swimmers",100,"Chickens"
34,"priors","dont attack swimmers",100,"Cows"
34,"priors","dont attack swimmers",100,"Elephants"
34,"priors","dont attack swimmers",100,"Baboons"
35,"priors","dont attack swimmers",100,"Peacocks"
35,"priors","dont attack swimmers",100,"Kangaroos"
35,"priors","dont attack swimmers",100,"Robins"
35,"priors","dont attack swimmers",50,"Sharks"
35,"priors","dont attack swimmers",70,"Swans"
35,"priors","dont attack swimmers",70,"Ducks"
35,"priors","dont attack swimmers",100,"Turkeys"
35,"priors","dont attack swimmers",100,"Lemurs"
35,"priors","dont attack swimmers",100,"Camels"
35,"priors","dont attack swimmers",100,"Goats"
35,"priors","dont attack swimmers",100,"Giraffes"
36,"priors","dont attack swimmers",95,"Tigers"
36,"priors","dont attack swimmers",80,"Sharks"
36,"priors","dont attack swimmers",95,"Leopards"
36,"priors","dont attack swimmers",30,"Ticks"
36,"priors","dont attack swimmers",100,"Swans"
36,"priors","dont attack swimmers",100,"Kangaroos"
36,"priors","dont attack swimmers",100,"Monkeys"
36,"priors","dont attack swimmers",100,"Owls"
36,"priors","dont attack swimmers",100,"Jaguars"
36,"priors","dont attack swimmers",100,"Bees"
36,"priors","dont attack swimmers",100,"Sloths"
37,"priors","dont attack swimmers",99,"Ticks"
37,"priors","dont attack swimmers",99,"Sharks"
37,"priors","dont attack swimmers",100,"Swans"
37,"priors","dont attack swimmers",100,"Tigers"
37,"priors","dont attack swimmers",100,"Peacocks"
37,"priors","dont attack swimmers",100,"Robins"
37,"priors","dont attack swimmers",100,"Horses"
37,"priors","dont attack swimmers",100,"Flamingos"
37,"priors","dont attack swimmers",100,"Rats"
37,"priors","dont attack swimmers",100,"Hamsters"
37,"priors","dont attack swimmers",100,"Tuna"
38,"priors","dont attack swimmers",70,"Mosquitos"
38,"priors","dont attack swimmers",100,"Leopards"
38,"priors","dont attack swimmers",100,"Tigers"
38,"priors","dont attack swimmers",60,"Sharks"
38,"priors","dont attack swimmers",100,"Peacocks"
38,"priors","dont attack swimmers",100,"Lions"
38,"priors","dont attack swimmers",90,"Bears"
38,"priors","dont attack swimmers",100,"Turkeys"
38,"priors","dont attack swimmers",60,"Fish"
38,"priors","dont attack swimmers",100,"Chickens"
38,"priors","dont attack swimmers",100,"Dogs"
39,"priors","dont attack swimmers",100,"Robins"
39,"priors","dont attack swimmers",100,"Cardinals"
39,"priors","dont attack swimmers",0,"Sharks"
39,"priors","dont attack swimmers",100,"Lions"
39,"priors","dont attack swimmers",100,"Ticks"
39,"priors","dont attack swimmers",100,"Peacocks"
39,"priors","dont attack swimmers",100,"bear"
39,"priors","dont attack swimmers",100,"fox"
39,"priors","dont attack swimmers",100,"dog"
39,"priors","dont attack swimmers",100,"cat"
39,"priors","dont attack swimmers",100,"ostrich"
40,"priors","dont attack swimmers",100,"Leopards"
40,"priors","dont attack swimmers",60,"Mosquitos"
40,"priors","dont attack swimmers",100,"Ticks"
40,"priors","dont attack swimmers",100,"Cardinals"
40,"priors","dont attack swimmers",99,"Sharks"
40,"priors","dont attack swimmers",99,"Swans"
40,"priors","dont attack swimmers",100,"Zebras"
40,"priors","dont attack swimmers",99,"alligators"
40,"priors","dont attack swimmers",100,"goats"
40,"priors","dont attack swimmers",100,"llamas"
40,"priors","dont attack swimmers",100,"hawks"
41,"priors","dont attack swimmers",99,"Ducks"
41,"priors","dont attack swimmers",90,"Swans"
41,"priors","dont attack swimmers",99,"Sharks"
41,"priors","dont attack swimmers",100,"Cardinals"
41,"priors","dont attack swimmers",100,"Tigers"
41,"priors","dont attack swimmers",100,"Peacocks"
41,"priors","dont attack swimmers",95,"alligator"
41,"priors","dont attack swimmers",100,"Lizard"
41,"priors","dont attack swimmers",99,"Turtle"
41,"priors","dont attack swimmers",100,"Lion"
41,"priors","dont attack swimmers",99,"Fish"
42,"priors","dont attack swimmers",100,"Mosquitos"
42,"priors","dont attack swimmers",100,"Ducks"
42,"priors","dont attack swimmers",100,"Kangaroos"
42,"priors","dont attack swimmers",100,"Leopards"
42,"priors","dont attack swimmers",100,"Peacocks"
42,"priors","dont attack swimmers",99,"Sharks"
42,"priors","dont attack swimmers",100,"Jaguars"
42,"priors","dont attack swimmers",100,"Dolphins"
42,"priors","dont attack swimmers",100,"Buffalo"
42,"priors","dont attack swimmers",100,"Porcupines"
42,"priors","dont attack swimmers",100,"Platypus"
43,"priors","dont attack swimmers",100,"Lions"
43,"priors","dont attack swimmers",100,"Kangaroos"
43,"priors","dont attack swimmers",80,"Sharks"
43,"priors","dont attack swimmers",100,"Swans"
43,"priors","dont attack swimmers",100,"Ducks"
43,"priors","dont attack swimmers",100,"Ticks"
43,"priors","dont attack swimmers",100,"Leopards"
43,"priors","dont attack swimmers",100,"Owls"
43,"priors","dont attack swimmers",100,"Wolves"
43,"priors","dont attack swimmers",100,"Foxes"
43,"priors","dont attack swimmers",100,"Bears"
44,"priors","dont attack swimmers",85,"Swans"
44,"priors","dont attack swimmers",100,"Kangaroos"
44,"priors","dont attack swimmers",100,"Tigers"
44,"priors","dont attack swimmers",100,"Cardinals"
44,"priors","dont attack swimmers",90,"Ducks"
44,"priors","dont attack swimmers",90,"Sharks"
44,"priors","dont attack swimmers",90,"geese"
44,"priors","dont attack swimmers",100,"deer"
44,"priors","dont attack swimmers",100,"trout"
44,"priors","dont attack swimmers",100,"elk"
44,"priors","dont attack swimmers",100,"ferrets"
45,"priors","dont attack swimmers",97,"Tigers"
45,"priors","dont attack swimmers",100,"Peacocks"
45,"priors","dont attack swimmers",98,"Lions"
45,"priors","dont attack swimmers",100,"Robins"
45,"priors","dont attack swimmers",97,"Leopards"
45,"priors","dont attack swimmers",90,"Sharks"
45,"priors","dont attack swimmers",100,"Giraffes "
45,"priors","dont attack swimmers",100,"bats"
45,"priors","dont attack swimmers",100,"Parrots"
45,"priors","dont attack swimmers",100,"ferrets "
45,"priors","dont attack swimmers",100,"monkeys "
46,"priors","dont attack swimmers",99,"Peacocks"
46,"priors","dont attack swimmers",99,"Ticks"
46,"priors","dont attack swimmers",99,"Ducks"
46,"priors","dont attack swimmers",99,"Mosquitos"
46,"priors","dont attack swimmers",1,"Sharks"
46,"priors","dont attack swimmers",99,"Robins"
46,"priors","dont attack swimmers",99,"Dogs"
46,"priors","dont attack swimmers",99,"Rabbits"
46,"priors","dont attack swimmers",99,"Deers"
46,"priors","dont attack swimmers",99,"Pigs"
46,"priors","dont attack swimmers",99,"Cows"
47,"priors","dont attack swimmers",100,"Cardinals"
47,"priors","dont attack swimmers",100,"Ducks"
47,"priors","dont attack swimmers",100,"Mosquitos"
47,"priors","dont attack swimmers",98,"Sharks"
47,"priors","dont attack swimmers",100,"Leopards"
47,"priors","dont attack swimmers",100,"Peacocks"
47,"priors","dont attack swimmers",100,"mouse"
47,"priors","dont attack swimmers",99,"whale"
47,"priors","dont attack swimmers",100,"wolf"
47,"priors","dont attack swimmers",100,"blue jay"
47,"priors","dont attack swimmers",95,"fish"
48,"priors","dont attack swimmers",100,"Ticks"
48,"priors","dont attack swimmers",100,"Kangaroos"
48,"priors","dont attack swimmers",100,"Peacocks"
48,"priors","dont attack swimmers",40,"Sharks"
48,"priors","dont attack swimmers",100,"Leopards"
48,"priors","dont attack swimmers",100,"Tigers"
48,"priors","dont attack swimmers",100,"Dolpins"
48,"priors","dont attack swimmers",100,"Sheep"
48,"priors","dont attack swimmers",100,"Whales"
48,"priors","dont attack swimmers",100,"Cows"
48,"priors","dont attack swimmers",100,"Horses"
49,"priors","dont attack swimmers",75,"Sharks"
49,"priors","dont attack swimmers",100,"Kangaroos"
49,"priors","dont attack swimmers",100,"Cardinals"
49,"priors","dont attack swimmers",100,"Leopards"
49,"priors","dont attack swimmers",100,"Robins"
49,"priors","dont attack swimmers",100,"Tigers"
49,"priors","dont attack swimmers",100,"dogs"
49,"priors","dont attack swimmers",100,"cats"
49,"priors","dont attack swimmers",100,"mice"
49,"priors","dont attack swimmers",100,"rabbits"
49,"priors","dont attack swimmers",100,"elephants"
50,"priors","dont attack swimmers",100,"Ticks"
50,"priors","dont attack swimmers",75,"Tigers"
50,"priors","dont attack swimmers",75,"Lions"
50,"priors","dont attack swimmers",95,"Swans"
50,"priors","dont attack swimmers",50,"Sharks"
50,"priors","dont attack swimmers",100,"Kangaroos"
50,"priors","dont attack swimmers",100,"cats"
50,"priors","dont attack swimmers",100,"dogs"
50,"priors","dont attack swimmers",100,"pigs"
50,"priors","dont attack swimmers",100,"cows"
50,"priors","dont attack swimmers",100,"goats"
51,"priors","dont attack swimmers",30,"Mosquitos"
51,"priors","dont attack swimmers",85,"Sharks"
51,"priors","dont attack swimmers",99,"Tigers"
51,"priors","dont attack swimmers",100,"Ticks"
51,"priors","dont attack swimmers",100,"Cardinals"
51,"priors","dont attack swimmers",100,"Peacocks"
51,"priors","dont attack swimmers",99,"Stingray"
51,"priors","dont attack swimmers",100,"Elephant"
51,"priors","dont attack swimmers",100,"Shrew"
51,"priors","dont attack swimmers",100,"Manatee"
51,"priors","dont attack swimmers",99,"Whale"
52,"priors","dont attack swimmers",100,"Ticks"
52,"priors","dont attack swimmers",100,"Cardinals"
52,"priors","dont attack swimmers",100,"Tigers"
52,"priors","dont attack swimmers",100,"Lions"
52,"priors","dont attack swimmers",100,"Swans"
52,"priors","dont attack swimmers",60,"Sharks"
52,"priors","dont attack swimmers",100,"houseflies"
52,"priors","dont attack swimmers",100,"roaches"
52,"priors","dont attack swimmers",100,"ants"
52,"priors","dont attack swimmers",100,"butterflies"
52,"priors","dont attack swimmers",100,"gnats"
53,"priors","dont attack swimmers",99,"Ducks"
53,"priors","dont attack swimmers",100,"Ticks"
53,"priors","dont attack swimmers",100,"Robins"
53,"priors","dont attack swimmers",99,"Tigers"
53,"priors","dont attack swimmers",99,"Sharks"
53,"priors","dont attack swimmers",100,"Peacocks"
53,"priors","dont attack swimmers",99,"Dolphins"
53,"priors","dont attack swimmers",100,"Dogs"
53,"priors","dont attack swimmers",100,"cats"
53,"priors","dont attack swimmers",99,"Fish"
53,"priors","dont attack swimmers",100,"Guinea pigs"
54,"priors","dont attack swimmers",100,"Ticks"
54,"priors","dont attack swimmers",20,"Mosquitos"
54,"priors","dont attack swimmers",95,"Sharks"
54,"priors","dont attack swimmers",100,"Cardinals"
54,"priors","dont attack swimmers",100,"Lions"
54,"priors","dont attack swimmers",100,"Kangaroos"
54,"priors","dont attack swimmers",100,"Hyena"
54,"priors","dont attack swimmers",99,"Platypus"
54,"priors","dont attack swimmers",100,"Chameleon"
54,"priors","dont attack swimmers",100,"Ant"
54,"priors","dont attack swimmers",100,"Blue Jay"
55,"priors","dont attack swimmers",100,"Peacocks"
55,"priors","dont attack swimmers",100,"Leopards"
55,"priors","dont attack swimmers",100,"Tigers"
55,"priors","dont attack swimmers",0,"Sharks"
55,"priors","dont attack swimmers",100,"Kangaroos"
55,"priors","dont attack swimmers",100,"Swans"
55,"priors","dont attack swimmers",100,"Geese"
55,"priors","dont attack swimmers",100,"Pelicans"
55,"priors","dont attack swimmers",100,"Turkeys"
55,"priors","dont attack swimmers",100,"Seaguls"
55,"priors","dont attack swimmers",100,"Red Pandas"
56,"priors","dont attack swimmers",85,"Mosquitos"
56,"priors","dont attack swimmers",98,"Leopards"
56,"priors","dont attack swimmers",10,"Sharks"
56,"priors","dont attack swimmers",85,"Ticks"
56,"priors","dont attack swimmers",100,"Swans"
56,"priors","dont attack swimmers",100,"Kangaroos"
56,"priors","dont attack swimmers",95,"monkey"
56,"priors","dont attack swimmers",99,"turtle"
56,"priors","dont attack swimmers",95,"bird"
56,"priors","dont attack swimmers",100,"cat"
56,"priors","dont attack swimmers",90,"dog"
57,"priors","dont attack swimmers",50,"Tigers"
57,"priors","dont attack swimmers",100,"Peacocks"
57,"priors","dont attack swimmers",100,"Robins"
57,"priors","dont attack swimmers",25,"Sharks"
57,"priors","dont attack swimmers",100,"Kangaroos"
57,"priors","dont attack swimmers",100,"Cardinals"
57,"priors","dont attack swimmers",100,"Giraffes"
57,"priors","dont attack swimmers",50,"Hippopotamuses"
57,"priors","dont attack swimmers",100,"Swans"
57,"priors","dont attack swimmers",75,"Lions"
57,"priors","dont attack swimmers",50,"Polar Bears"
58,"priors","dont attack swimmers",100,"Robins"
58,"priors","dont attack swimmers",0,"Sharks"
58,"priors","dont attack swimmers",100,"Swans"
58,"priors","dont attack swimmers",100,"Kangaroos"
58,"priors","dont attack swimmers",100,"Tigers"
58,"priors","dont attack swimmers",100,"Cardinals"
58,"priors","dont attack swimmers",100,"mongoose"
58,"priors","dont attack swimmers",0,"alligator"
58,"priors","dont attack swimmers",100,"dog"
58,"priors","dont attack swimmers",100,"horse"
58,"priors","dont attack swimmers",100,"goat"
0,"priors","dont eat people",100,"Robins"
0,"priors","dont eat people",99,"Tigers"
0,"priors","dont eat people",100,"Mosquitos"
0,"priors","dont eat people",100,"Kangaroos"
0,"priors","dont eat people",99,"Sharks"
0,"priors","dont eat people",100,"Ducks"
0,"priors","dont eat people",100,"Horses"
0,"priors","dont eat people",100,"Dogs"
0,"priors","dont eat people",100,"Elephants"
0,"priors","dont eat people",100,"Snakes"
0,"priors","dont eat people",100,"Mice"
1,"priors","dont eat people",100,"Kangaroos"
1,"priors","dont eat people",100,"Mosquitos"
1,"priors","dont eat people",0,"Tigers"
1,"priors","dont eat people",100,"Cardinals"
1,"priors","dont eat people",100,"Robins"
1,"priors","dont eat people",100,"Ducks"
1,"priors","dont eat people",0,"Lions"
1,"priors","dont eat people",0,"Bears"
1,"priors","dont eat people",100,"Badgers"
1,"priors","dont eat people",100,"Elephants"
1,"priors","dont eat people",100,"Dogs"
2,"priors","dont eat people",95,"Lions"
2,"priors","dont eat people",100,"Ticks"
2,"priors","dont eat people",95,"Tigers"
2,"priors","dont eat people",100,"Peacocks"
2,"priors","dont eat people",100,"Robins"
2,"priors","dont eat people",100,"Ducks"
2,"priors","dont eat people",100,"Fish"
2,"priors","dont eat people",99,"Sharks"
2,"priors","dont eat people",100,"Dolphins"
2,"priors","dont eat people",100,"Pigeon"
2,"priors","dont eat people",100,"Raptors"
3,"priors","dont eat people",100,"Robins"
3,"priors","dont eat people",0,"Tigers"
3,"priors","dont eat people",100,"Kangaroos"
3,"priors","dont eat people",100,"Peacocks"
3,"priors","dont eat people",100,"Cardinals"
3,"priors","dont eat people",0,"Leopards"
3,"priors","dont eat people",0,"Cheetahs"
3,"priors","dont eat people",100,"Sparrows"
3,"priors","dont eat people",100,"Dolphins"
3,"priors","dont eat people",100,"Zebras"
3,"priors","dont eat people",100,"Giraffes"
4,"priors","dont eat people",100,"Robins"
4,"priors","dont eat people",100,"Ducks"
4,"priors","dont eat people",90,"Tigers"
4,"priors","dont eat people",95,"Mosquitos"
4,"priors","dont eat people",100,"Cardinals"
4,"priors","dont eat people",100,"Kangaroos"
4,"priors","dont eat people",100,"Penguin"
4,"priors","dont eat people",100,"Rhino"
4,"priors","dont eat people",100,"Dolphin"
4,"priors","dont eat people",100,"Snake"
4,"priors","dont eat people",100,"Rat"
5,"priors","dont eat people",0,"Tigers"
5,"priors","dont eat people",0,"Leopards"
5,"priors","dont eat people",100,"Ducks"
5,"priors","dont eat people",100,"Robins"
5,"priors","dont eat people",100,"Peacocks"
5,"priors","dont eat people",0,"Sharks"
5,"priors","dont eat people",100,"Emus"
5,"priors","dont eat people",0,"Alligators"
5,"priors","dont eat people",100,"Rabbits"
5,"priors","dont eat people",0,"Bears"
5,"priors","dont eat people",90,"Monkeys"
6,"priors","dont eat people",90,"Tigers"
6,"priors","dont eat people",15,"Sharks"
6,"priors","dont eat people",80,"Leopards"
6,"priors","dont eat people",100,"Cardinals"
6,"priors","dont eat people",100,"Mosquitos"
6,"priors","dont eat people",100,"Peacocks"
6,"priors","dont eat people",100,"mice"
6,"priors","dont eat people",97,"rats"
6,"priors","dont eat people",100,"cats"
6,"priors","dont eat people",96,"dogs"
6,"priors","dont eat people",35,"bears"
7,"priors","dont eat people",100,"Swans"
7,"priors","dont eat people",75,"Lions"
7,"priors","dont eat people",75,"Tigers"
7,"priors","dont eat people",100,"Robins"
7,"priors","dont eat people",100,"Mosquitos"
7,"priors","dont eat people",75,"Leopards"
7,"priors","dont eat people",75,"bears"
7,"priors","dont eat people",100,"zebras"
7,"priors","dont eat people",100,"elephants"
7,"priors","dont eat people",100,"monkeys"
7,"priors","dont eat people",100,"gorillas"
8,"priors","dont eat people",100,"Peacocks"
8,"priors","dont eat people",85,"Leopards"
8,"priors","dont eat people",100,"Robins"
8,"priors","dont eat people",100,"Ticks"
8,"priors","dont eat people",100,"Cardinals"
8,"priors","dont eat people",70,"Tigers"
8,"priors","dont eat people",100,"Dogs"
8,"priors","dont eat people",100,"Cats"
8,"priors","dont eat people",100,"Birds"
8,"priors","dont eat people",100,"Cheetahs"
8,"priors","dont eat people",100,"Crows"
9,"priors","dont eat people",100,"Peacocks"
9,"priors","dont eat people",0,"Tigers"
9,"priors","dont eat people",100,"Ticks"
9,"priors","dont eat people",100,"Cardinals"
9,"priors","dont eat people",0,"Lions"
9,"priors","dont eat people",0,"Leopards"
9,"priors","dont eat people",100,"elephants"
9,"priors","dont eat people",100,"turtles"
9,"priors","dont eat people",100,"dogs"
9,"priors","dont eat people",100,"cats"
9,"priors","dont eat people",100,"bluejay"
10,"priors","dont eat people",100,"Swans"
10,"priors","dont eat people",100,"Ducks"
10,"priors","dont eat people",0,"Lions"
10,"priors","dont eat people",0,"Tigers"
10,"priors","dont eat people",100,"Robins"
10,"priors","dont eat people",0,"Sharks"
10,"priors","dont eat people",100,"Cats"
10,"priors","dont eat people",100,"Rabbits"
10,"priors","dont eat people",100,"Kangaroos"
10,"priors","dont eat people",100,"Elephants"
10,"priors","dont eat people",100,"Giraffes"
11,"priors","dont eat people",95,"Tigers"
11,"priors","dont eat people",95,"Lions"
11,"priors","dont eat people",100,"Kangaroos"
11,"priors","dont eat people",100,"Cardinals"
11,"priors","dont eat people",100,"Swans"
11,"priors","dont eat people",100,"Leopards"
11,"priors","dont eat people",100,"Giraffes"
11,"priors","dont eat people",100,"Hippos"
11,"priors","dont eat people",100,"Penguins"
11,"priors","dont eat people",99,"Snakes"
11,"priors","dont eat people",100,"Baders"
12,"priors","dont eat people",50,"Leopards"
12,"priors","dont eat people",50,"Tigers"
12,"priors","dont eat people",100,"Peacocks"
12,"priors","dont eat people",50,"Lions"
12,"priors","dont eat people",100,"Cardinals"
12,"priors","dont eat people",100,"Ducks"
12,"priors","dont eat people",90,"Bears"
12,"priors","dont eat people",100,"Turtles"
12,"priors","dont eat people",90,"Alligators"
12,"priors","dont eat people",100,"Frogs"
12,"priors","dont eat people",100,"Cats"
