"","workerid","property","trial_type","rt","trial_num","response","sentence","targetMention"
"1056",50,"carries malaria","free_production",4648,6,"raccoon","raccoon carries malaria",0
"1057",50,"eats people","free_production",3548,7,"tiger","tiger eats people",1
"1058",50,"is juvenile","free_production",5327,8,"cat","cat is juvenile",0
"1059",50,"is male","free_production",6245,9,"horse","horse is male",0
"1060",50,"is red","free_production",6466,10,"cardinal","cardinal is red",1
"1061",50,"is full-grown","free_production",6263,11,"lizard","lizard is full-grown",0
"1062",50,"doesn't attack swimmers","free_production",6065,12,"turtle","turtle doesn't attack swimmers",0
"1063",50,"has a mane","free_production",3053,13,"horse","horse has a mane",0
"1064",50,"doesn't carry Lyme disease","free_production",3544,14,"cat","cat doesn't carry Lyme disease",0
"1065",50,"doesn't have beautiful feathers","free_production",4373,15,"pigeon","pigeon doesn't have beautiful feathers",0
"1066",50,"is female","free_production",2931,16,"squirrel","squirrel is female",0
"1067",50,"has spots","free_production",4426,17,"hyena","hyena has spots",0
"1068",50,"carries Lyme disease","free_production",5927,18,"porcupine","porcupine carries Lyme disease",0
"1069",50,"doesn't eat people","free_production",4758,19,"seal","seal doesn't eat people",0
"1070",50,"attacks swimmers","free_production",2756,20,"shark","shark attacks swimmers",1
"1071",50,"is white","free_production",8583,21,"butterfly","butterfly is white",0
"1072",51,"doesn't have beautiful feathers","free_production",4802,1,"pidgeon","pidgeon doesn't have beautiful feathers",0
"1073",51,"is male","free_production",2738,2,"lion","lion is male",1
"1074",51,"is female","free_production",3176,3,"cat","cat is female",0
"1075",51,"is red","free_production",3008,4,"rooster","rooster is red",0
"1076",51,"has a pouch","free_production",3352,5,"kangaroo","kangaroo has a pouch",1
"1077",51,"is juvenile","free_production",4828,6,"bearcub","bearcub is juvenile",0
"1078",51,"carries malaria","free_production",10174,7,"mosquito","mosquito carries malaria",1
"1079",51,"doesn't carry Lyme disease","free_production",13279,8,"ant","ant doesn't carry Lyme disease",0
"1080",51,"doesn't carry malaria","free_production",5009,9,"scorpion","scorpion doesn't carry malaria",0
"1081",51,"is full-grown","free_production",4136,10,"bear","bear is full-grown",0
"1082",51,"has spots","free_production",2680,11,"jaguar","jaguar has spots",0
"1083",51,"is white","free_production",2922,12,"polarbear","polarbear is white",0
"1084",51,"lays eggs","free_production",3033,13,"chicken","chicken lays eggs",0
"1085",51,"has beautiful feathers","free_production",11229,14,"flamingo","flamingo has beautiful feathers",0
"1086",51,"eats people","free_production",3956,15,"shark","shark eats people",0
"1087",51,"has wings","free_production",3437,16,"dove","dove has wings",0
"1088",51,"has a mane","free_production",4862,17,"lion","lion has a mane",1
"1089",51,"attacks swimmers","free_production",2702,18,"shark","shark attacks swimmers",1
"1090",51,"carries Lyme disease","free_production",3475,19,"tick","tick carries Lyme disease",1
"1091",51,"doesn't attack swimmers","free_production",7443,20,"whale","whale doesn't attack swimmers",0
"1092",51,"doesn't eat people","free_production",7068,21,"giraffe","giraffe doesn't eat people",0
"1093",52,"attacks swimmers","free_production",6652,1,"shark","shark attacks swimmers",1
"1094",52,"has beautiful feathers","free_production",9082,2,"peacock","peacock has beautiful feathers",1
"1095",52,"is male","free_production",7804,3,"dog","dog is male",0
"1096",52,"has spots","free_production",5400,4,"leopard","leopard has spots",1
"1097",52,"doesn't eat people","free_production",4392,5,"cat","cat doesn't eat people",0
"1098",52,"doesn't carry Lyme disease","free_production",8020,6,"ladybug","ladybug doesn't carry Lyme disease",0
"1099",52,"has wings","free_production",5561,7,"butterfly","butterfly has wings",0
"1100",52,"doesn't have beautiful feathers","free_production",6526,8,"ostrich","ostrich doesn't have beautiful feathers",0
"1101",52,"has a pouch","free_production",3851,9,"kangaroo","kangaroo has a pouch",1
"1102",52,"doesn't attack swimmers","free_production",4273,10,"dolphin","dolphin doesn't attack swimmers",0
"1103",52,"is full-grown","free_production",11497,11,"giraffee","giraffee is full-grown",0
"1104",52,"carries Lyme disease","free_production",6615,12,"tick","tick carries Lyme disease",1
"1105",52,"is red","free_production",6863,13,"camel","camel is red",0
"1106",52,"eats people","free_production",4896,14,"shark","shark eats people",0
"1107",52,"carries malaria","free_production",5104,15,"mosquito","mosquito carries malaria",1
"1108",52,"is juvenile","free_production",6151,16,"bear","bear is juvenile",0
"1109",52,"has a mane","free_production",3302,17,"horse","horse has a mane",0
"1110",52,"doesn't carry malaria","free_production",3377,18,"fly","fly doesn't carry malaria",0
"1111",52,"is white","free_production",4235,19,"polarbear","polarbear is white",0
"1112",52,"is female","free_production",4497,20,"kitten","kitten is female",0
"1113",52,"lays eggs","free_production",4464,21,"chicken","chicken lays eggs",0
"1114",53,"carries malaria","free_production",4704,1,"mosquito","mosquito carries malaria",1
"1115",53,"lays eggs","free_production",7130,2,"chicken","chicken lays eggs",0
"1116",53,"is male","free_production",3180,3,"whale","whale is male",0
"1117",53,"eats people","free_production",4138,4,"bear","bear eats people",0
"1118",53,"is red","free_production",4464,5,"ladybug","ladybug is red",0
"1119",53,"is white","free_production",3984,6,"seal","seal is white",0
"1120",53,"doesn't carry Lyme disease","free_production",3959,7,"pigeon","pigeon doesn't carry Lyme disease",0
"1121",53,"has a pouch","free_production",3805,8,"kangaroo","kangaroo has a pouch",1
"1122",53,"has wings","free_production",3698,9,"bee","bee has wings",0
"1123",53,"carries Lyme disease","free_production",8432,10,"bug","bug carries Lyme disease",0
"1124",53,"has beautiful feathers","free_production",3635,11,"peacock","peacock has beautiful feathers",1
"1125",53,"doesn't carry malaria","free_production",4334,12,"cat","cat doesn't carry malaria",0
"1126",53,"doesn't have beautiful feathers","free_production",3640,13,"dog","dog doesn't have beautiful feathers",0
"1127",53,"is full-grown","free_production",6153,14,"panda","panda is full-grown",0
"1128",53,"doesn't eat people","free_production",6533,15,"hamster","hamster doesn't eat people",0
"1129",53,"has a mane","free_production",2707,16,"horse","horse has a mane",0
"1130",53,"attacks swimmers","free_production",5044,17,"shark","shark attacks swimmers",1
"1131",53,"has spots","free_production",4917,18,"zebra","zebra has spots",0
"1132",53,"is juvenile","free_production",3744,19,"giraffe","giraffe is juvenile",0
"1133",53,"doesn't attack swimmers","free_production",3994,20,"bear","bear doesn't attack swimmers",0
"1134",53,"is female","free_production",5843,21,"spider","spider is female",0
"1135",54,"has spots","free_production",3883,1,"cow","cow has spots",0
"1136",54,"has wings","free_production",4135,2,"bird","bird has wings",0
"1137",54,"is white","free_production",9971,3,"whitetiger","whitetiger is white",0
"1138",54,"is female","free_production",3813,4,"kitten","kitten is female",0
"1139",54,"carries malaria","free_production",3156,5,"mosquito","mosquito carries malaria",1
"1140",54,"is juvenile","free_production",5175,6,"dog","dog is juvenile",0
"1141",54,"lays eggs","free_production",2710,7,"chicken","chicken lays eggs",0
"1142",54,"is male","free_production",2082,8,"dog","dog is male",0
"1143",54,"doesn't attack swimmers","free_production",9131,9,"catfish","catfish doesn't attack swimmers",0
"1144",54,"has beautiful feathers","free_production",20230,10,"ostrich","ostrich has beautiful feathers",0
"1145",54,"doesn't have beautiful feathers","free_production",5810,11,"chicken","chicken doesn't have beautiful feathers",0
"1146",54,"doesn't carry malaria","free_production",6112,12,"bird","bird doesn't carry malaria",0
"1147",54,"doesn't carry Lyme disease","free_production",2935,13,"dog","dog doesn't carry Lyme disease",0
"1148",54,"is full-grown","free_production",2442,14,"dog","dog is full-grown",0
"1149",54,"doesn't eat people","free_production",5071,15,"cat","cat doesn't eat people",0
"1150",54,"carries Lyme disease","free_production",2816,16,"tick","tick carries Lyme disease",1
"1151",54,"is red","free_production",7600,17,"redant","redant is red",0
"1152",54,"has a mane","free_production",1992,18,"lion","lion has a mane",1
"1153",54,"has a pouch","free_production",3158,19,"kangaroo","kangaroo has a pouch",1
"1154",54,"eats people","free_production",3752,20,"tiger","tiger eats people",1
"1155",54,"attacks swimmers","free_production",3632,21,"shark","shark attacks swimmers",1
"1156",55,"is full-grown","free_production",8852,1,"deer","deer is full-grown",0
"1157",55,"eats people","free_production",6666,2,"bear","bear eats people",0
"1158",55,"attacks swimmers","free_production",3917,3,"shark","shark attacks swimmers",1
"1159",55,"is juvenile","free_production",7384,4,"bunny","bunny is juvenile",0
"1160",55,"lays eggs","free_production",4364,5,"chicken","chicken lays eggs",0
"1161",55,"carries Lyme disease","free_production",4081,6,"tick","tick carries Lyme disease",1
"1162",55,"doesn't carry malaria","free_production",9086,7,"roach","roach doesn't carry malaria",0
"1163",55,"doesn't eat people","free_production",10213,8,"lizard","lizard doesn't eat people",0
"1164",55,"has spots","free_production",16393,9,"dog","dog has spots",0
"1165",55,"carries malaria","free_production",5181,10,"mosquito","mosquito carries malaria",1
"1166",55,"is red","free_production",10413,11,"ladybug","ladybug is red",0
"1167",55,"has beautiful feathers","free_production",5752,12,"peacock","peacock has beautiful feathers",1
"1168",55,"has a pouch","free_production",4752,13,"kangaroo","kangaroo has a pouch",1
"1169",55,"doesn't carry Lyme disease","free_production",13663,14,"cat","cat doesn't carry Lyme disease",0
"1170",55,"is female","free_production",14822,15,"cow","cow is female",0
"1171",55,"is male","free_production",7170,16,"bull","bull is male",0
"1172",55,"has wings","free_production",5301,17,"hawk","hawk has wings",0
"1173",55,"has a mane","free_production",3868,18,"horse","horse has a mane",0
"1174",55,"is white","free_production",7918,19,"rabbit","rabbit is white",0
"1175",55,"doesn't attack swimmers","free_production",10152,20,"goldfish","goldfish doesn't attack swimmers",0
"1176",55,"doesn't have beautiful feathers","free_production",6943,21,"rhino","rhino doesn't have beautiful feathers",0
"1177",56,"has a mane","free_production",9389,1,"lion","lion has a mane",1
"1178",56,"is female","free_production",10703,2,"tigres","tigres is female",0
"1179",56,"carries Lyme disease","free_production",30201,3,"tick","tick carries Lyme disease",1
"1180",56,"is white","free_production",13288,4,"snowleopard","snowleopard is white",0
"1181",56,"lays eggs","free_production",4551,5,"chicken","chicken lays eggs",0
"1182",56,"has spots","free_production",5408,6,"tiger","tiger has spots",0
"1183",56,"eats people","free_production",4488,7,"snake","snake eats people",0
"1184",56,"is red","free_production",6769,8,"chipmunk","chipmunk is red",0
"1185",56,"is juvenile","free_production",4527,9,"monkey","monkey is juvenile",0
"1186",56,"carries malaria","free_production",10945,10,"beetle","beetle carries malaria",0
"1187",56,"doesn't have beautiful feathers","free_production",69224,11,"goose","goose doesn't have beautiful feathers",0
"1188",56,"attacks swimmers","free_production",4255,12,"shark","shark attacks swimmers",1
"1189",56,"has a pouch","free_production",3895,13,"kangaroo","kangaroo has a pouch",1
"1190",56,"doesn't attack swimmers","free_production",5055,14,"dolphin","dolphin doesn't attack swimmers",0
"1191",56,"doesn't carry malaria","free_production",7497,15,"magpie","magpie doesn't carry malaria",0
"1192",56,"has beautiful feathers","free_production",4783,16,"peacock","peacock has beautiful feathers",1
"1193",56,"is male","free_production",4472,17,"horse","horse is male",0
"1194",56,"doesn't eat people","free_production",4809,18,"dog","dog doesn't eat people",0
"1195",56,"doesn't carry Lyme disease","free_production",5952,19,"cat","cat doesn't carry Lyme disease",0
"1196",56,"is full-grown","free_production",5470,20,"bear","bear is full-grown",0
"1197",56,"has wings","free_production",6113,21,"crow","crow has wings",0
"1198",57,"has wings","free_production",5000,1,"bird","bird has wings",0
"1199",57,"is white","free_production",6360,2,"bird","bird is white",0
"1200",57,"attacks swimmers","free_production",3359,3,"shark","shark attacks swimmers",1
"1201",57,"is red","free_production",4204,4,"cardinal","cardinal is red",1
"1202",57,"is male","free_production",9481,5,"monkey","monkey is male",0
"1203",57,"doesn't carry Lyme disease","free_production",5112,6,"dog","dog doesn't carry Lyme disease",0
"1204",57,"is female","free_production",3502,7,"cat","cat is female",0
"1205",57,"has a mane","free_production",5470,8,"lion","lion has a mane",1
"1206",57,"lays eggs","free_production",4179,9,"bird","bird lays eggs",0
"1207",57,"carries malaria","free_production",9870,10,"mosquito","mosquito carries malaria",1
"1208",57,"has spots","free_production",4390,11,"leopard","leopard has spots",1
"1209",57,"carries Lyme disease","free_production",6057,12,"mite","mite carries Lyme disease",0
"1210",57,"has beautiful feathers","free_production",5794,13,"peacock","peacock has beautiful feathers",1
"1211",57,"doesn't attack swimmers","free_production",3888,14,"dolphin","dolphin doesn't attack swimmers",0
"1212",57,"is full-grown","free_production",4634,15,"gorilla","gorilla is full-grown",0
"1213",57,"is juvenile","free_production",6736,16,"koala","koala is juvenile",0
"1214",57,"doesn't have beautiful feathers","free_production",4987,17,"raven","raven doesn't have beautiful feathers",0
"1215",57,"doesn't carry malaria","free_production",4164,18,"cat","cat doesn't carry malaria",0
"1216",57,"eats people","free_production",3532,19,"lion","lion eats people",0
"1217",57,"doesn't eat people","free_production",14796,20,"sheep","sheep doesn't eat people",0
"1218",57,"has a pouch","free_production",6520,21,"kangaroo","kangaroo has a pouch",1
"1219",58,"eats people","free_production",7861,1,"dinosaur","dinosaur eats people",0
"1220",58,"is male","free_production",7551,2,"lion","lion is male",1
"1221",58,"is white","free_production",7791,3,"swan","swan is white",1
"1222",58,"is red","free_production",33711,4,"newt","newt is red",0
"1223",58,"has beautiful feathers","free_production",7071,5,"peacock","peacock has beautiful feathers",1
"1224",58,"carries Lyme disease","free_production",7959,6,"spider","spider carries Lyme disease",0
"1225",58,"doesn't have beautiful feathers","free_production",9623,7,"seagull","seagull doesn't have beautiful feathers",0
"1226",58,"is female","free_production",7279,8,"cat","cat is female",0
"1227",58,"carries malaria","free_production",66471,9,"mosquito","mosquito carries malaria",1
"1228",58,"has a pouch","free_production",6448,10,"kangaroo","kangaroo has a pouch",1
"1229",58,"doesn't eat people","free_production",5880,11,"dog","dog doesn't eat people",0
"1230",58,"is juvenile","free_production",7552,12,"puppy","puppy is juvenile",0
"1231",58,"is full-grown","free_production",9544,13,"zebra","zebra is full-grown",0
"1232",58,"lays eggs","free_production",5224,14,"bird","bird lays eggs",0
"1233",58,"doesn't carry Lyme disease","free_production",8136,15,"kitten","kitten doesn't carry Lyme disease",0
"1234",58,"attacks swimmers","free_production",5104,16,"shark","shark attacks swimmers",1
"1235",58,"has spots","free_production",11679,17,"leopard","leopard has spots",1
"1236",58,"has a mane","free_production",5072,18,"horse","horse has a mane",0
"1237",58,"has wings","free_production",12080,19,"eagle","eagle has wings",0
"1238",58,"doesn't attack swimmers","free_production",7799,20,"goldfish","goldfish doesn't attack swimmers",0
"1239",58,"doesn't carry malaria","free_production",12968,21,"beetle","beetle doesn't carry malaria",0
"1240",59,"attacks swimmers","free_production",7908,1,"fish","fish attacks swimmers",0
"1241",59,"doesn't carry Lyme disease","free_production",6458,2,"dog","dog doesn't carry Lyme disease",0
"1242",59,"doesn't carry malaria","free_production",7221,3,"camel","camel doesn't carry malaria",0
"1243",59,"lays eggs","free_production",3141,4,"chicken","chicken lays eggs",0
"1244",59,"is female","free_production",4378,5,"cat","cat is female",0
"1245",59,"has a mane","free_production",2230,6,"horse","horse has a mane",0
"1246",59,"has beautiful feathers","free_production",2648,7,"peacock","peacock has beautiful feathers",1
"1247",59,"is male","free_production",3513,8,"horse","horse is male",0
"1248",59,"carries Lyme disease","free_production",2386,9,"tick","tick carries Lyme disease",1
"1249",59,"doesn't eat people","free_production",5377,10,"penguin","penguin doesn't eat people",0
"1250",59,"is white","free_production",3676,11,"swan","swan is white",1
"1251",59,"has spots","free_production",2893,12,"dalmation","dalmation has spots",0
"1252",59,"carries malaria","free_production",3326,13,"mosquito","mosquito carries malaria",1
"1253",59,"doesn't attack swimmers","free_production",11636,14,"bird","bird doesn't attack swimmers",0
"1254",59,"is juvenile","free_production",6944,15,"kangaroo","kangaroo is juvenile",1
"1255",59,"eats people","free_production",3289,16,"tiger","tiger eats people",1
"1256",59,"has a pouch","free_production",3270,17,"kangaroo","kangaroo has a pouch",1
"1257",59,"doesn't have beautiful feathers","free_production",5146,18,"pidgeon","pidgeon doesn't have beautiful feathers",0
"1258",59,"is full-grown","free_production",5324,19,"horse","horse is full-grown",0
"1259",59,"is red","free_production",3934,20,"ladybug","ladybug is red",0
"1260",59,"has wings","free_production",2964,21,"bird","bird has wings",0
"1261",60,"has spots","free_production",3933,1,"zebra","zebra has spots",0
"1262",60,"carries Lyme disease","free_production",3866,2,"tick","tick carries Lyme disease",1
"1263",60,"doesn't eat people","free_production",5624,3,"cow","cow doesn't eat people",0
"1264",60,"attacks swimmers","free_production",2583,4,"shark","shark attacks swimmers",1
"1265",60,"doesn't carry malaria","free_production",4416,5,"dog","dog doesn't carry malaria",0
"1266",60,"is red","free_production",6619,6,"salamander","salamander is red",0
"1267",60,"has beautiful feathers","free_production",5495,7,"ostrich","ostrich has beautiful feathers",0
"1268",60,"has a pouch","free_production",6335,8,"kangaroo","kangaroo has a pouch",1
"1269",60,"doesn't have beautiful feathers","free_production",5593,9,"dog","dog doesn't have beautiful feathers",0
"1270",60,"is female","free_production",3368,10,"dog","dog is female",0
"1271",60,"is juvenile","free_production",2532,11,"dog","dog is juvenile",0
"1272",60,"is male","free_production",1917,12,"dog","dog is male",0
"1273",60,"eats people","free_production",5519,13,"shark","shark eats people",0
"1274",60,"has wings","free_production",4503,14,"chicken","chicken has wings",0
"1275",60,"is full-grown","free_production",2423,15,"dog","dog is full-grown",0
"1276",60,"doesn't carry Lyme disease","free_production",2580,16,"dog","dog doesn't carry Lyme disease",0
"1277",60,"lays eggs","free_production",4615,17,"hen","hen lays eggs",0
"1278",60,"carries malaria","free_production",4523,18,"mosquito","mosquito carries malaria",1
"1279",60,"is white","free_production",3268,19,"dog","dog is white",0
"1280",60,"has a mane","free_production",3252,20,"lion","lion has a mane",1
"1281",60,"doesn't attack swimmers","free_production",8714,21,"dolphin","dolphin doesn't attack swimmers",0
"1282",61,"carries malaria","free_production",6365,1,"mosquito","mosquito carries malaria",1
"1283",61,"has beautiful feathers","free_production",3262,2,"bird","bird has beautiful feathers",0
"1284",61,"has a pouch","free_production",3415,3,"kangaroo","kangaroo has a pouch",1
"1285",61,"has wings","free_production",3702,4,"bird","bird has wings",0
"1286",61,"is female","free_production",4472,5,"butterfly","butterfly is female",0
"1287",61,"lays eggs","free_production",44200,6,"duck","duck lays eggs",0
"1288",61,"doesn't attack swimmers","free_production",4343,7,"dolphin","dolphin doesn't attack swimmers",0
"1289",61,"carries Lyme disease","free_production",3183,8,"tick","tick carries Lyme disease",1
"1290",61,"attacks swimmers","free_production",3192,9,"shark","shark attacks swimmers",1
"1291",61,"doesn't carry Lyme disease","free_production",4032,10,"cat","cat doesn't carry Lyme disease",0
"1292",61,"doesn't have beautiful feathers","free_production",2696,11,"cat","cat doesn't have beautiful feathers",0
"1293",61,"is red","free_production",4872,12,"redrobin","redrobin is red",0
"1294",61,"is full-grown","free_production",7704,13,"bear","bear is full-grown",0
"1295",61,"eats people","free_production",2624,14,"bear","bear eats people",0
"1296",61,"is white","free_production",3280,15,"polarbear","polarbear is white",0
"1297",61,"doesn't eat people","free_production",6447,16,"duck","duck doesn't eat people",0
"1298",61,"is male","free_production",16713,17,"lion","lion is male",1
"1299",61,"is juvenile","free_production",4194,18,"rabbit","rabbit is juvenile",0
"1300",61,"has a mane","free_production",3005,19,"lion","lion has a mane",1
"1301",61,"has spots","free_production",3584,20,"leopard","leopard has spots",1
"1302",61,"doesn't carry malaria","free_production",3215,21,"leopard","leopard doesn't carry malaria",0
"1303",62,"is white","free_production",10034,1,"horse","horse is white",0
"1304",62,"attacks swimmers","free_production",6407,2,"shark","shark attacks swimmers",1
"1305",62,"doesn't carry Lyme disease","free_production",7425,3,"fish","fish doesn't carry Lyme disease",0
"1306",62,"carries malaria","free_production",8638,4,"mosquito","mosquito carries malaria",1
"1307",62,"has wings","free_production",7321,5,"bird","bird has wings",0
"1308",62,"eats people","free_production",3517,6,"bear","bear eats people",0
"1309",62,"lays eggs","free_production",3455,7,"bird","bird lays eggs",0
"1310",62,"is male","free_production",5376,8,"lion","lion is male",1
"1311",62,"is red","free_production",3230,9,"cardinal","cardinal is red",1
"1312",62,"carries Lyme disease","free_production",3288,10,"tick","tick carries Lyme disease",1
"1313",62,"doesn't eat people","free_production",14734,11,"bunny","bunny doesn't eat people",0
"1314",62,"is juvenile","free_production",26712,12,"alligator","alligator is juvenile",0
"1315",62,"has spots","free_production",3638,13,"leopard","leopard has spots",1
"1316",62,"doesn't have beautiful feathers","free_production",5670,14,"buzzard","buzzard doesn't have beautiful feathers",0
"1317",62,"is full-grown","free_production",9567,15,"giraffe","giraffe is full-grown",0
"1318",62,"has a pouch","free_production",2656,16,"kangaroo","kangaroo has a pouch",1
"1319",62,"has a mane","free_production",2522,17,"horse","horse has a mane",0
"1320",62,"has beautiful feathers","free_production",4493,18,"peacock","peacock has beautiful feathers",1
"1321",62,"doesn't attack swimmers","free_production",5776,19,"dolphin","dolphin doesn't attack swimmers",0
"1322",62,"doesn't carry malaria","free_production",6831,20,"fish","fish doesn't carry malaria",0
"1323",62,"is female","free_production",5212,21,"manatee","manatee is female",0
"1324",63,"has a pouch","free_production",5187,1,"kangaroo","kangaroo has a pouch",1
"1325",63,"is white","free_production",7285,2,"polarbear","polarbear is white",0
"1326",63,"doesn't carry malaria","free_production",11077,3,"dog","dog doesn't carry malaria",0
"1327",63,"lays eggs","free_production",3269,4,"chicken","chicken lays eggs",0
"1328",63,"is female","free_production",4211,5,"deer","deer is female",0
"1329",63,"has beautiful feathers","free_production",5012,6,"peacock","peacock has beautiful feathers",1
"1330",63,"attacks swimmers","free_production",3632,7,"shark","shark attacks swimmers",1
"1331",63,"is male","free_production",5536,8,"deer","deer is male",0
"1332",63,"doesn't eat people","free_production",5846,9,"panda","panda doesn't eat people",0
"1333",63,"doesn't attack swimmers","free_production",5086,10,"dolphin","dolphin doesn't attack swimmers",0
"1334",63,"eats people","free_production",4247,11,"lion","lion eats people",0
"1335",63,"doesn't carry Lyme disease","free_production",5760,12,"dog","dog doesn't carry Lyme disease",0
"1336",63,"doesn't have beautiful feathers","free_production",2245,13,"dog","dog doesn't have beautiful feathers",0
"1337",63,"is full-grown","free_production",2895,14,"dog","dog is full-grown",0
"1338",63,"carries Lyme disease","free_production",3064,15,"tick","tick carries Lyme disease",1
"1339",63,"carries malaria","free_production",3472,16,"mosquito","mosquito carries malaria",1
"1340",63,"has a mane","free_production",7010,17,"lion","lion has a mane",1
"1341",63,"has wings","free_production",4584,18,"butterfly","butterfly has wings",0
"1342",63,"has spots","free_production",4713,19,"cheetah","cheetah has spots",0
"1343",63,"is juvenile","free_production",10949,20,"n/a","n/a is juvenile",0
"1344",63,"is red","free_production",2850,21,"fox","fox is red",0
"1345",64,"is red","free_production",6599,1,"ant","ant is red",0
"1346",64,"has wings","free_production",5214,2,"bird","bird has wings",0
"1347",64,"carries Lyme disease","free_production",4072,3,"rat","rat carries Lyme disease",0
"1348",64,"doesn't carry Lyme disease","free_production",5033,4,"horse","horse doesn't carry Lyme disease",0
"1349",64,"doesn't attack swimmers","free_production",5650,5,"fish","fish doesn't attack swimmers",0
"1350",64,"is full-grown","free_production",5065,6,"lion","lion is full-grown",0
"1351",64,"doesn't eat people","free_production",7421,7,"zebra","zebra doesn't eat people",0
"1352",64,"has spots","free_production",17466,8,"dalmatian","dalmatian has spots",0
"1353",64,"doesn't have beautiful feathers","free_production",5390,9,"dog","dog doesn't have beautiful feathers",0
"1354",64,"attacks swimmers","free_production",36079,10,"octopu","octopu attacks swimmers",0
"1355",64,"lays eggs","free_production",2723,11,"hen","hen lays eggs",0
"1356",64,"eats people","free_production",6512,12,"tiger","tiger eats people",1
"1357",64,"has a mane","free_production",6849,13,"lion","lion has a mane",1
"1358",64,"has a pouch","free_production",7431,14,"kangaroo","kangaroo has a pouch",1
"1359",64,"is male","free_production",3835,15,"dog","dog is male",0
"1360",64,"doesn't carry malaria","free_production",8178,16,"deer","deer doesn't carry malaria",0
"1361",64,"is white","free_production",4317,17,"polarbear","polarbear is white",0
"1362",64,"is female","free_production",5897,18,"liones","liones is female",0
"1363",64,"is juvenile","free_production",32765,19,"puppy","puppy is juvenile",0
"1364",64,"carries malaria","free_production",17463,20,"fish","fish carries malaria",0
"1365",64,"has beautiful feathers","free_production",57616,21,"bird","bird has beautiful feathers",0
"1366",65,"eats people","free_production",5282,1,"lion","lion eats people",0
"1367",65,"doesn't have beautiful feathers","free_production",20352,2,"brownbird","brownbird doesn't have beautiful feathers",0
"1368",65,"attacks swimmers","free_production",2709,3,"shark","shark attacks swimmers",1
"1369",65,"is female","free_production",3036,4,"ladybug","ladybug is female",0
"1370",65,"has a mane","free_production",3822,5,"dog","dog has a mane",0
"1371",65,"is juvenile","free_production",11619,6,"puppy","puppy is juvenile",0
"1372",65,"carries malaria","free_production",3189,7,"mosquito","mosquito carries malaria",1
"1373",65,"is full-grown","free_production",2783,8,"tiger","tiger is full-grown",0
"1374",65,"doesn't eat people","free_production",3211,9,"cat","cat doesn't eat people",0
"1375",65,"is white","free_production",3933,10,"polarbear","polarbear is white",0
"1376",65,"lays eggs","free_production",2948,11,"hen","hen lays eggs",0
"1377",65,"has spots","free_production",2400,12,"cheetah","cheetah has spots",0
"1378",65,"doesn't carry Lyme disease","free_production",8278,13,"dog","dog doesn't carry Lyme disease",0
"1379",65,"has beautiful feathers","free_production",4830,14,"peacock","peacock has beautiful feathers",1
"1380",65,"has wings","free_production",3610,15,"bird","bird has wings",0
"1381",65,"is male","free_production",3592,16,"lion","lion is male",1
"1382",65,"doesn't attack swimmers","free_production",12471,17,"starfish","starfish doesn't attack swimmers",0
"1383",65,"carries Lyme disease","free_production",3429,18,"tick","tick carries Lyme disease",1
"1384",65,"is red","free_production",6176,19,"ladybug","ladybug is red",0
"1385",65,"has a pouch","free_production",3228,20,"kangaroo","kangaroo has a pouch",1
"1386",65,"doesn't carry malaria","free_production",3894,21,"cat","cat doesn't carry malaria",0
"1387",66,"doesn't attack swimmers","free_production",10224,1,"goldfish","goldfish doesn't attack swimmers",0
"1388",66,"carries malaria","free_production",9960,2,"mosquito","mosquito carries malaria",1
"1389",66,"lays eggs","free_production",5276,3,"chicken","chicken lays eggs",0
"1390",66,"is red","free_production",5418,4,"ladybug","ladybug is red",0
"1391",66,"doesn't carry Lyme disease","free_production",16065,5,"shark","shark doesn't carry Lyme disease",0
"1392",66,"is full-grown","free_production",3934,6,"dog","dog is full-grown",0
"1393",66,"is female","free_production",4022,7,"cat","cat is female",0
"1394",66,"doesn't eat people","free_production",5606,8,"rabbit","rabbit doesn't eat people",0
"1395",66,"has beautiful feathers","free_production",3596,9,"peacock","peacock has beautiful feathers",1
"1396",66,"is white","free_production",7522,10,"polarbear","polarbear is white",0
"1397",66,"is male","free_production",3840,11,"bear","bear is male",0
"1398",66,"has a mane","free_production",3508,12,"lion","lion has a mane",1
"1399",66,"has spots","free_production",3780,13,"leopard","leopard has spots",1
"1400",66,"doesn't carry malaria","free_production",11957,14,"bluewhale","bluewhale doesn't carry malaria",0
"1401",66,"eats people","free_production",11380,15,"tiger","tiger eats people",1
"1402",66,"doesn't have beautiful feathers","free_production",6431,16,"ostrich","ostrich doesn't have beautiful feathers",0
"1403",66,"is juvenile","free_production",6741,17,"hyena","hyena is juvenile",0
"1404",66,"has wings","free_production",5556,18,"cardinal","cardinal has wings",0
"1405",66,"has a pouch","free_production",4678,19,"kangaroo","kangaroo has a pouch",1
"1406",66,"attacks swimmers","free_production",4613,20,"shark","shark attacks swimmers",1
"1407",66,"carries Lyme disease","free_production",3125,21,"tick","tick carries Lyme disease",1
"1408",67,"carries malaria","free_production",7319,1,"mosquito","mosquito carries malaria",1
"1409",67,"attacks swimmers","free_production",4859,2,"shark","shark attacks swimmers",1
"1410",67,"carries Lyme disease","free_production",7999,3,"bedbug","bedbug carries Lyme disease",0
"1411",67,"doesn't carry malaria","free_production",4875,4,"dog","dog doesn't carry malaria",0
"1412",67,"eats people","free_production",3380,5,"shark","shark eats people",0
"1413",67,"has wings","free_production",3586,6,"bird","bird has wings",0
